site_id,year,species_lump,tidal_elevation,count
L,2021,Mytilus californianus,0.96,1
L,2021,Mytilus californianus,0.954218789,1
L,2021,Mytilus californianus,0.942325449,1
L,2021,Mytilus californianus,0.93,1
L,2021,Mytilus californianus,0.918307853,1
L,2021,Mytilus californianus,0.912306675,1
L,2021,Mytilus californianus,0.906203672,1
L,2021,Mytilus californianus,0.899999999,1
L,2021,Mytilus californianus,0.884192203,1
L,2021,Mytilus californianus,0.88,1
L,2021,Mytilus californianus,0.886182549,1
L,2021,Mytilus californianus,0.892272546,1
L,2021,Mytilus californianus,0.916168219,1
L,2021,Mytilus californianus,0.922250711,1
L,2021,Mytilus californianus,0.940000001,1
L,2021,Mytilus californianus,0.808057419,1
L,2021,Mytilus californianus,0.676037933,1
L,2021,Mytilus californianus,0.755009077,1
L,2021,Mytilus californianus,0.786684134,1
L,2021,Mytilus californianus,0.56,1
L,2021,Mytilus californianus,0.566124698,1
L,2021,Mytilus californianus,0.57218422,1
L,2021,Mytilus californianus,0.578181319,1
L,2021,Mytilus californianus,0.584118897,1
L,2021,Mytilus californianus,0.589999999,1
L,2021,Mytilus californianus,0.438037014,1
L,2021,Mytilus californianus,0.286024096,1
L,2021,Mytilus californianus,0.036001684,1
L,2021,Mytilus californianus,0.039946849,1
L,2021,Mytilus californianus,0.059999999,1
L,2021,Mytilus californianus,1.522170903,1
L,2021,Mytilus californianus,1.280210418,1
L,2021,Mytilus californianus,1.22,1
L,2021,Mytilus californianus,1.200166918,1
L,2021,Mytilus californianus,1.170000001,1
L,2021,Mytilus californianus,1.138020736,1
L,2021,Mytilus californianus,1.084017156,1
L,2021,Mytilus californianus,0.992024824,1
L,2021,Mytilus californianus,0.86604271,1
L,2021,Mytilus californianus,0.832060309,1
L,2021,Mytilus californianus,0.730000003,1
L,2021,Mytilus californianus,0.696004788,1
L,2021,Mytilus californianus,0.662003378,1
L,2021,Mytilus californianus,0.593997193,1
L,2021,Mytilus californianus,0.560000001,1
L,2021,Mytilus californianus,0.533967347,1
L,2021,Mytilus californianus,0.507947367,1
L,2021,Mytilus californianus,0.481943742,1
L,2021,Mytilus californianus,0.455960098,1
L,2021,Mytilus californianus,0.430000002,1
L,2021,Mytilus californianus,0.341976742,1
L,2021,Mytilus californianus,0.253983938,1
L,2021,Mytilus californianus,0.175980714,1
L,2021,Mytilus californianus,0.107970296,1
L,2021,Mytilus californianus,0.043965156,1
L,2021,Mytilus californianus,0.095973709,1
L,2021,Mytilus californianus,0.187959955,1
L,2021,Mytilus californianus,0.279999999,1
L,2021,Mytilus californianus,0.203956065,1
L,2021,Mytilus californianus,0.127970376,1
L,2021,Mytilus californianus,-0.090047563,1
L,2021,Mytilus californianus,-0.090049987,1
L,2021,Mytilus californianus,0.197947184,1
L,2021,Mytilus californianus,0.265964739,1
L,2021,Mytilus californianus,-0.763821886,1
L,2021,Mytilus californianus,-0.724026391,1
L,2021,Mytilus californianus,-0.710621938,1
L,2021,Mytilus californianus,-0.697148858,1
L,2021,Mytilus californianus,1.67,1
L,2021,Mytilus californianus,1.542314331,1
L,2021,Mytilus californianus,1.458305479,1
L,2021,Mytilus californianus,1.43,1
L,2021,Mytilus californianus,1.390102662,1
L,2021,Mytilus californianus,1.350067514,1
L,2021,Mytilus californianus,1.308061633,1
L,2021,Mytilus californianus,1.264090902,1
L,2021,Mytilus californianus,1.220000001,1
L,2021,Mytilus californianus,1.220079476,1
L,2021,Mytilus californianus,1.220051841,1
L,2021,Mytilus californianus,1.200044731,1
L,2021,Mytilus californianus,1.16006526,1
L,2021,Mytilus californianus,1.084051946,1
L,2021,Mytilus californianus,1.048033323,1
L,2021,Mytilus californianus,0.998025304,1
L,2021,Mytilus californianus,0.934035911,1
L,2021,Mytilus californianus,0.870000001,1
L,2021,Mytilus californianus,0.774021325,1
L,2021,Mytilus californianus,0.678012805,1
L,2021,Mytilus californianus,0.540004217,1
L,2021,Mytilus californianus,0.480000001,1
L,2021,Mytilus californianus,0.409956231,1
L,2021,Mytilus californianus,0.339925636,1
L,2021,Mytilus californianus,0.269916927,1
L,2021,Mytilus californianus,0.13,1
L,2021,Mytilus californianus,-0.062030442,1
L,2021,Mytilus californianus,1.289982015,1
L,2021,Mytilus californianus,1.209971938,1
L,2021,Mytilus californianus,1.129999999,1
L,2021,Mytilus californianus,1.025964545,1
L,2021,Mytilus californianus,0.921975682,1
L,2021,Mytilus californianus,0.743971718,1
L,2021,Mytilus californianus,0.491956621,1
L,2021,Mytilus californianus,0.455745692,1
L,2021,Mytilus californianus,0.477829047,1
L,2021,Mytilus californianus,0.499999999,1
L,2021,Mytilus californianus,0.485815752,1
L,2021,Mytilus californianus,0.471722434,1
L,2021,Mytilus californianus,0.457721359,1
L,2021,Mytilus californianus,0.443813603,1
L,2021,Mytilus californianus,0.43,1
L,2021,Mytilus californianus,0.365809811,1
L,2021,Mytilus californianus,0.301714721,1
L,2021,Mytilus californianus,0.237714844,1
L,2021,Mytilus californianus,0.173810055,1
L,2021,Mytilus californianus,0.109999999,1
F,2010,Mytilus californianus,0.679999999,1
F,2010,Postelsia palmaeformis,-1.033139821,1
F,2010,Postelsia palmaeformis,-0.889697057,1
F,2010,Postelsia palmaeformis,0.665488314,1
F,2010,Postelsia palmaeformis,0.400026293,1
F,2014,Mytilus californianus,0.688653062,1
F,2014,Mytilus californianus,0.679999999,1
F,2014,Postelsia palmaeformis,0.806394469,1
F,2014,Mytilus californianus,0.636124565,1
F,2014,Postelsia palmaeformis,-0.474999999,1
F,2014,Postelsia palmaeformis,0.770144459,1
F,2014,Postelsia palmaeformis,-0.105,1
F,2014,Postelsia palmaeformis,0.705000002,1
F,2014,Postelsia palmaeformis,-0.889697057,1
F,2014,Postelsia palmaeformis,-0.28,1
F,2014,Postelsia palmaeformis,0.709893204,1
F,2014,Postelsia palmaeformis,0.535,1
F,2014,Postelsia palmaeformis,0.665488314,1
F,2014,Postelsia palmaeformis,0.400026293,1
F,2014,Postelsia palmaeformis,-0.890000001,1
F,2020,Mytilus californianus,0.837844986,1
F,2020,Mytilus californianus,0.825123971,1
F,2020,Mytilus californianus,0.688653062,1
F,2020,Mytilus californianus,0.679999999,1
F,2020,Mytilus californianus,0.806674294,1
F,2020,Postelsia palmaeformis,0.458774138,1
F,2020,Postelsia palmaeformis,0.764044315,1
F,2020,Postelsia palmaeformis,0.292170164,1
F,2020,Mytilus californianus,0.384999999,1
F,2020,Postelsia palmaeformis,0.605000001,1
F,2020,Mytilus californianus,0.842141582,1
F,2020,Postelsia palmaeformis,0.842141582,1
F,2020,Postelsia palmaeformis,0.806394469,1
F,2020,Postelsia palmaeformis,0.636124565,1
F,2020,Mytilus californianus,0.599999999,1
F,2020,Mytilus californianus,0.581982445,1
F,2020,Postelsia palmaeformis,0.705000002,1
F,2020,Postelsia palmaeformis,0.77854997,1
F,2020,Postelsia palmaeformis,0.53117956,1
F,2020,Postelsia palmaeformis,0.884999997,1
F,2020,Postelsia palmaeformis,0.709893204,1
F,2020,Postelsia palmaeformis,0.535,1
F,2020,Mytilus californianus,0.606863636,1
F,2020,Mytilus californianus,0.406311278,1
F,2020,Mytilus californianus,0.47,1
F,2020,Postelsia palmaeformis,0.400026293,1
F,2020,Postelsia palmaeformis,-0.890000001,1
H,2001,Mytilus californianus,0.79,1
H,2001,Mytilus californianus,0.69595,1
H,2001,Mytilus californianus,1.36,1
H,2001,Mytilus californianus,1.36061,1
H,2001,Mytilus californianus,1.36045,1
H,2001,Mytilus californianus,1.36,1
H,2001,Mytilus californianus,0.67464,1
H,2001,Mytilus californianus,0.28004,1
H,2001,Mytilus californianus,1.09912,1
H,2001,Mytilus californianus,1.41697,1
H,2001,Mytilus californianus,1.73355,1
H,2001,Mytilus californianus,1.51881,1
H,2001,Mytilus californianus,1.30466,1
H,2001,Mytilus californianus,0.59342,1
H,2001,Mytilus californianus,0.84001,1
H,2001,Mytilus californianus,0.75751,1
H,2001,Mytilus californianus,0.62478,1
H,2001,Mytilus californianus,0.61,1
H,2001,Mytilus californianus,0.75117,1
H,2001,Mytilus californianus,0.37175,1
H,2001,Mytilus californianus,1.07045,1
H,2001,Mytilus californianus,1.31,1
H,2001,Mytilus californianus,1.17755,1
H,2001,Mytilus californianus,1.04422,1
H,2001,Mytilus californianus,0.91,1
H,2001,Mytilus californianus,1.02005,1
H,2001,Mytilus californianus,0.89677,1
H,2001,Mytilus californianus,0.96,1
H,2001,Mytilus californianus,0.77,1
H,2001,Mytilus californianus,0.70399,1
H,2001,Mytilus californianus,0.63906,1
H,2001,Mytilus californianus,0.34586,1
H,2001,Mytilus californianus,1.03894,1
H,2001,Mytilus californianus,1.21018,1
H,2001,Mytilus californianus,1.19207,1
H,2001,Mytilus californianus,0.85249,1
H,2001,Mytilus californianus,0.51226,1
H,2001,Mytilus californianus,0.17058,1
H,2001,Mytilus californianus,0.43761,1
H,2001,Mytilus californianus,0.88123,1
H,2001,Mytilus californianus,0.55001,1
H,2001,Mytilus californianus,1.04426,1
H,2001,Mytilus californianus,0.98503,1
H,2001,Mytilus californianus,0.90458,1
H,2001,Mytilus californianus,1.01,1
H,2001,Mytilus californianus,0.54727,1
H,2001,Mytilus californianus,0.16703,1
H,2001,Mytilus californianus,0.76172,1
H,2001,Mytilus californianus,1.0457,1
H,2001,Mytilus californianus,1.03219,1
H,2001,Mytilus californianus,0.80674,1
H,2001,Mytilus californianus,0.86405,1
H,2001,Mytilus californianus,0.57005,1
H,2001,Postelsia palmaeformis,-0.3438,1
H,2001,Mytilus californianus,-0.3624,1
H,2001,Postelsia palmaeformis,0.58566,1
H,2001,Mytilus californianus,0.82331,1
H,2001,Postelsia palmaeformis,0.82331,1
H,2001,Mytilus californianus,1.06,1
H,2001,Mytilus californianus,0.79041,1
H,2001,Mytilus californianus,0.52,1
H,2001,Mytilus californianus,0.81,1
H,2001,Mytilus californianus,1.2,1
H,2001,Mytilus californianus,1.24381,1
H,2001,Mytilus californianus,1.15276,1
H,2001,Mytilus californianus,0.8594,1
H,2001,Postelsia palmaeformis,0.53022,1
H,2001,Postelsia palmaeformis,0.66017,1
H,2001,Mytilus californianus,0.62,1
H,2001,Mytilus californianus,0.12291,1
H,2001,Mytilus californianus,1.40703,1
H,2001,Mytilus californianus,1.50411,1
H,2001,Mytilus californianus,1.50905,1
H,2001,Mytilus californianus,0.82517,1
H,2001,Postelsia palmaeformis,0.40662,1
H,2001,Postelsia palmaeformis,0.69853,1
H,2001,Mytilus californianus,0.8446,1
H,2001,Postelsia palmaeformis,0.64709,1
H,2001,Mytilus californianus,0.79512,1
H,2001,Mytilus californianus,1.07073,1
H,2001,Mytilus californianus,1.34523,1
H,2001,Mytilus californianus,1.39145,1
H,2001,Mytilus californianus,1.37983,1
H,2001,Mytilus californianus,1.27292,1
H,2001,Mytilus californianus,0.78715,1
H,2001,Mytilus californianus,0.77,1
H,2001,Postelsia palmaeformis,-0.4146,1
H,2001,Postelsia palmaeformis,-0.1824,1
H,2001,Mytilus californianus,0.28575,1
H,2001,Mytilus californianus,0.51941,1
H,2001,Mytilus californianus,0.47065,1
H,2005,Mytilus californianus,0.81,1
H,2005,Mytilus californianus,0.79,1
H,2005,Mytilus californianus,0.69595,1
H,2005,Mytilus californianus,1.36061,1
H,2005,Mytilus californianus,1.36045,1
H,2005,Mytilus californianus,1.36,1
H,2005,Mytilus californianus,1.01752,1
H,2005,Mytilus californianus,0.67464,1
H,2005,Mytilus californianus,0.28004,1
H,2005,Mytilus californianus,-0.99,1
H,2005,Mytilus californianus,1.09912,1
H,2005,Mytilus californianus,1.41697,1
H,2005,Mytilus californianus,1.73355,1
H,2005,Mytilus californianus,1.73225,1
H,2005,Mytilus californianus,1.51881,1
H,2005,Mytilus californianus,1.30466,1
H,2005,Mytilus californianus,1.08919,1
H,2005,Mytilus californianus,0.59342,1
H,2005,Mytilus californianus,0.845,1
H,2005,Mytilus californianus,0.84001,1
H,2005,Mytilus californianus,0.75751,1
H,2005,Mytilus californianus,0.62478,1
H,2005,Mytilus californianus,0.75117,1
H,2005,Mytilus californianus,0.65762,1
H,2005,Mytilus californianus,0.37175,1
H,2005,Mytilus californianus,1.07045,1
H,2005,Mytilus californianus,1.31,1
H,2005,Mytilus californianus,1.17755,1
H,2005,Mytilus californianus,1.04422,1
H,2005,Mytilus californianus,0.91,1
H,2005,Mytilus californianus,1.09822,1
H,2005,Mytilus californianus,0.7245,1
H,2005,Mytilus californianus,0.42217,1
H,2005,Mytilus californianus,0.96,1
H,2005,Mytilus californianus,0.69,1
H,2005,Mytilus californianus,0.77,1
H,2005,Mytilus californianus,0.70399,1
H,2005,Mytilus californianus,1.03894,1
H,2005,Mytilus californianus,1.21018,1
H,2005,Mytilus californianus,1.19207,1
H,2005,Mytilus californianus,0.85249,1
H,2005,Mytilus californianus,0.51226,1
H,2005,Mytilus californianus,0.17058,1
H,2005,Mytilus californianus,1.04487,1
H,2005,Mytilus californianus,0.48,1
H,2005,Mytilus californianus,0.4899,1
H,2005,Mytilus californianus,0.4899,1
H,2005,Mytilus californianus,-0.29,1
H,2005,Mytilus californianus,1.02665,1
H,2005,Mytilus californianus,0.8,1
H,2005,Mytilus californianus,0.90458,1
H,2005,Postelsia palmaeformis,-0.1766,1
H,2005,Postelsia palmaeformis,0.27016,1
H,2005,Postelsia palmaeformis,-0.0295,1
H,2005,Mytilus californianus,0.94634,1
H,2005,Mytilus californianus,1.01,1
H,2005,Mytilus californianus,0.7,1
H,2005,Mytilus californianus,0.80674,1
H,2005,Mytilus californianus,0.86405,1
H,2005,Postelsia palmaeformis,0.58566,1
H,2005,Postelsia palmaeformis,0.82331,1
H,2005,Mytilus californianus,0.52,1
H,2005,Mytilus californianus,0.96,1
H,2005,Mytilus californianus,0.69337,1
H,2005,Mytilus californianus,0.81,1
H,2005,Mytilus californianus,1.2,1
H,2005,Mytilus californianus,1.24381,1
H,2005,Mytilus californianus,1.15276,1
H,2005,Mytilus californianus,0.8594,1
H,2005,Mytilus californianus,0.5657,1
H,2005,Postelsia palmaeformis,0.53022,1
H,2005,Postelsia palmaeformis,0.66017,1
H,2005,Postelsia palmaeformis,0.79012,1
H,2005,Postelsia palmaeformis,0.92,1
H,2005,Mytilus californianus,0.62,1
H,2005,Mytilus californianus,0.94219,1
H,2005,Mytilus californianus,1.40703,1
H,2005,Mytilus californianus,1.50411,1
H,2005,Mytilus californianus,1.50905,1
H,2005,Mytilus californianus,0.82517,1
H,2005,Postelsia palmaeformis,0.40662,1
H,2005,Postelsia palmaeformis,0.55258,1
H,2005,Postelsia palmaeformis,0.69853,1
H,2005,Postelsia palmaeformis,0.8446,1
H,2005,Mytilus californianus,1.07073,1
H,2005,Mytilus californianus,1.34523,1
H,2005,Mytilus californianus,1.39145,1
H,2005,Mytilus californianus,1.37983,1
H,2005,Mytilus californianus,1.27292,1
H,2005,Mytilus californianus,0.78715,1
H,2005,Mytilus californianus,0.77,1
H,2005,Mytilus californianus,0.28575,1
H,2005,Mytilus californianus,0.8957,1
H,2005,Mytilus californianus,0.92367,1
H,2005,Mytilus californianus,0.49146,1
H,2010,Mytilus californianus,0.6957,1
H,2010,Mytilus californianus,0.69602,1
H,2010,Mytilus californianus,0.81,1
H,2010,Mytilus californianus,0.79978,1
H,2010,Mytilus californianus,0.79,1
H,2010,Mytilus californianus,0.69595,1
H,2010,Mytilus californianus,0.87581,1
H,2010,Mytilus californianus,0.80055,1
H,2010,Mytilus californianus,1.36,1
H,2010,Mytilus californianus,1.36061,1
H,2010,Mytilus californianus,1.36045,1
H,2010,Mytilus californianus,-0.99,1
H,2010,Mytilus californianus,1.31337,1
H,2010,Mytilus californianus,0.845,1
H,2010,Mytilus californianus,1.0686,1
H,2010,Mytilus californianus,0.99,1
H,2010,Mytilus californianus,0.75751,1
H,2010,Mytilus californianus,0.59723,1
H,2010,Mytilus californianus,0.64,1
H,2010,Mytilus californianus,0.62478,1
H,2010,Mytilus californianus,0.61,1
H,2010,Mytilus californianus,0.75117,1
H,2010,Mytilus californianus,0.65762,1
H,2010,Mytilus californianus,0.15287,1
H,2010,Mytilus californianus,0.37175,1
H,2010,Mytilus californianus,1.07045,1
H,2010,Mytilus californianus,1.31,1
H,2010,Mytilus californianus,1.17755,1
H,2010,Mytilus californianus,1.04422,1
H,2010,Mytilus californianus,0.91,1
H,2010,Mytilus californianus,0.34,1
H,2010,Mytilus californianus,0.48,1
H,2010,Mytilus californianus,0.4899,1
H,2010,Mytilus californianus,0.5,1
H,2010,Mytilus californianus,0.55001,1
H,2010,Mytilus californianus,1.01,1
H,2010,Mytilus californianus,0.66008,1
H,2010,Mytilus californianus,0.84512,1
H,2010,Mytilus californianus,0.7,1
H,2010,Mytilus californianus,0.80674,1
H,2010,Mytilus californianus,0.86405,1
H,2010,Mytilus californianus,-0.3624,1
H,2010,Mytilus californianus,-0.095,1
H,2010,Postelsia palmaeformis,0.11,1
H,2010,Postelsia palmaeformis,0.34808,1
H,2010,Postelsia palmaeformis,0.58566,1
H,2010,Postelsia palmaeformis,0.82331,1
H,2010,Mytilus californianus,1.06,1
H,2010,Mytilus californianus,0.79041,1
H,2010,Mytilus californianus,0.94219,1
H,2010,Mytilus californianus,1.40703,1
H,2010,Mytilus californianus,1.50411,1
H,2010,Mytilus californianus,1.50905,1
H,2010,Mytilus californianus,-0.0312,1
H,2010,Postelsia palmaeformis,0.55258,1
H,2010,Mytilus californianus,0.69853,1
H,2010,Mytilus californianus,1.01001,1
H,2010,Mytilus californianus,0.8957,1
H,2010,Mytilus californianus,0.92367,1
H,2010,Mytilus californianus,-0.3737,1
H,2018,Mytilus californianus,0.81,1
H,2018,Mytilus californianus,0.79978,1
H,2018,Mytilus californianus,0.79,1
H,2018,Mytilus californianus,0.69595,1
H,2018,Mytilus californianus,0.60218,1
H,2018,Mytilus californianus,0.80494,1
H,2018,Mytilus californianus,1.36,1
H,2018,Mytilus californianus,1.36061,1
H,2018,Mytilus californianus,1.36045,1
H,2018,Mytilus californianus,1.36,1
H,2018,Mytilus californianus,1.01752,1
H,2018,Mytilus californianus,0.67464,1
H,2018,Mytilus californianus,0.28004,1
H,2018,Mytilus californianus,-0.99,1
H,2018,Mytilus californianus,-0.96,1
H,2018,Mytilus californianus,0.34548,1
H,2018,Mytilus californianus,0.78,1
H,2018,Mytilus californianus,1.09912,1
H,2018,Mytilus californianus,1.41697,1
H,2018,Mytilus californianus,1.73355,1
H,2018,Mytilus californianus,1.73225,1
H,2018,Mytilus californianus,1.51881,1
H,2018,Mytilus californianus,1.30466,1
H,2018,Mytilus californianus,1.08919,1
H,2018,Mytilus californianus,0.59342,1
H,2018,Mytilus californianus,1.0686,1
H,2018,Mytilus californianus,0.99,1
H,2018,Mytilus californianus,0.75751,1
H,2018,Mytilus californianus,0.64,1
H,2018,Mytilus californianus,0.62478,1
H,2018,Mytilus californianus,0.61,1
H,2018,Mytilus californianus,0.75117,1
H,2018,Mytilus californianus,0.65762,1
H,2018,Mytilus californianus,0.56516,1
H,2018,Mytilus californianus,0.47611,1
H,2018,Mytilus californianus,0.38462,1
H,2018,Mytilus californianus,-0.0662,1
H,2018,Mytilus californianus,0.15287,1
H,2018,Mytilus californianus,0.37175,1
H,2018,Mytilus californianus,0.83,1
H,2018,Mytilus californianus,1.07045,1
H,2018,Mytilus californianus,1.31,1
H,2018,Mytilus californianus,1.17755,1
H,2018,Mytilus californianus,0.91,1
H,2018,Mytilus californianus,0.66,1
H,2018,Mytilus californianus,0.89677,1
H,2018,Mytilus californianus,0.7245,1
H,2018,Mytilus californianus,0.89,1
H,2018,Mytilus californianus,0.96,1
H,2018,Mytilus californianus,0.69,1
H,2018,Mytilus californianus,0.77,1
H,2018,Mytilus californianus,0.63906,1
H,2018,Mytilus californianus,0.57268,1
H,2018,Mytilus californianus,0.50647,1
H,2018,Mytilus californianus,0.0155,1
H,2018,Mytilus californianus,0.43316,1
H,2018,Mytilus californianus,1.03894,1
H,2018,Mytilus californianus,1.21018,1
H,2018,Mytilus californianus,1.19207,1
H,2018,Mytilus californianus,0.85249,1
H,2018,Mytilus californianus,0.51226,1
H,2018,Mytilus californianus,0.17058,1
H,2018,Mytilus californianus,0.41669,1
H,2018,Mytilus californianus,0.48,1
H,2018,Mytilus californianus,0.4899,1
H,2018,Mytilus californianus,0.5,1
H,2018,Mytilus californianus,0.63708,1
H,2018,Mytilus californianus,0.90458,1
H,2018,Mytilus californianus,1.01,1
H,2018,Mytilus californianus,0.54727,1
H,2018,Mytilus californianus,0.16703,1
H,2018,Mytilus californianus,0.76172,1
H,2018,Mytilus californianus,0.27077,1
H,2018,Mytilus californianus,0.96,1
H,2018,Mytilus californianus,0.63044,1
H,2018,Mytilus californianus,0.7,1
H,2018,Mytilus californianus,0.80674,1
H,2018,Mytilus californianus,0.86405,1
H,2018,Mytilus californianus,0.57005,1
H,2018,Mytilus californianus,-0.3624,1
H,2018,Mytilus californianus,-0.095,1
H,2018,Mytilus californianus,0.58566,1
H,2018,Mytilus californianus,0.82331,1
H,2018,Mytilus californianus,1.06,1
H,2018,Mytilus californianus,0.08049,1
H,2018,Mytilus californianus,-0.3596,1
H,2018,Mytilus californianus,0.77,1
H,2018,Mytilus californianus,0.96,1
H,2018,Mytilus californianus,0.63,1
H,2018,Mytilus californianus,0.69337,1
H,2018,Mytilus californianus,1.2,1
H,2018,Mytilus californianus,1.24381,1
H,2018,Mytilus californianus,0.8594,1
H,2018,Mytilus californianus,0.5657,1
H,2018,Mytilus californianus,0.40166,1
H,2018,Mytilus californianus,0.53022,1
H,2018,Mytilus californianus,0.66017,1
H,2018,Mytilus californianus,0.79012,1
H,2018,Mytilus californianus,0.92,1
H,2018,Mytilus californianus,0.91998,1
H,2018,Mytilus californianus,0.62,1
H,2018,Mytilus californianus,0.94219,1
H,2018,Mytilus californianus,1.40703,1
H,2018,Mytilus californianus,1.50905,1
H,2018,Mytilus californianus,0.82517,1
H,2018,Mytilus californianus,-0.8872,1
H,2018,Mytilus californianus,-0.895,1
H,2018,Mytilus californianus,0.8446,1
H,2018,Mytilus californianus,0.99,1
H,2018,Mytilus californianus,0.64709,1
H,2018,Mytilus californianus,0.30368,1
H,2018,Mytilus californianus,-0.04,1
H,2018,Mytilus californianus,1.12008,1
H,2018,Mytilus californianus,1.04605,1
H,2018,Mytilus californianus,0.77368,1
H,2018,Mytilus californianus,0.23,1
H,2018,Mytilus californianus,0.79512,1
H,2018,Mytilus californianus,1.07073,1
H,2018,Mytilus californianus,1.34523,1
H,2018,Mytilus californianus,1.39145,1
H,2018,Mytilus californianus,1.37983,1
H,2018,Mytilus californianus,1.27292,1
H,2018,Mytilus californianus,0.77,1
H,2018,Mytilus californianus,0.20235,1
H,2018,Mytilus californianus,0.285,1
H,2018,Mytilus californianus,-0.92,1
H,2018,Mytilus californianus,1.01001,1
H,2018,Mytilus californianus,0.28,1
H,2018,Mytilus californianus,0.49912,1
H,2018,Mytilus californianus,0.8957,1
H,2018,Mytilus californianus,0.92367,1
H,2018,Mytilus californianus,0.81199,1
H,2018,Mytilus californianus,0.49146,1
H,2018,Mytilus californianus,-0.4733,1
H,2018,Mytilus californianus,-0.7408,1
H,2020,Mytilus californianus,0.81,1
H,2020,Mytilus californianus,0.79978,1
H,2020,Mytilus californianus,0.79,1
H,2020,Mytilus californianus,0.69595,1
H,2020,Mytilus californianus,0.60218,1
H,2020,Mytilus californianus,0.87581,1
H,2020,Mytilus californianus,0.80494,1
H,2020,Mytilus californianus,0.73422,1
H,2020,Mytilus californianus,0.53288,1
H,2020,Mytilus californianus,0.80055,1
H,2020,Mytilus californianus,1.36,1
H,2020,Mytilus californianus,1.36061,1
H,2020,Mytilus californianus,1.36045,1
H,2020,Mytilus californianus,1.36,1
H,2020,Mytilus californianus,1.01752,1
H,2020,Mytilus californianus,0.67464,1
H,2020,Mytilus californianus,0.28004,1
H,2020,Mytilus californianus,-0.99,1
H,2020,Mytilus californianus,1.31337,1
H,2020,Mytilus californianus,0.845,1
H,2020,Mytilus californianus,0.99,1
H,2020,Mytilus californianus,0.84001,1
H,2020,Mytilus californianus,0.75751,1
H,2020,Mytilus californianus,0.65235,1
H,2020,Mytilus californianus,0.24885,1
H,2020,Mytilus californianus,0.62478,1
H,2020,Mytilus californianus,0.61,1
H,2020,Mytilus californianus,0.75117,1
H,2020,Mytilus californianus,0.65762,1
H,2020,Mytilus californianus,0.56516,1
H,2020,Mytilus californianus,0.38462,1
H,2020,Mytilus californianus,0.15287,1
H,2020,Mytilus californianus,0.83,1
H,2020,Mytilus californianus,1.07045,1
H,2020,Mytilus californianus,1.31,1
H,2020,Mytilus californianus,1.17755,1
H,2020,Mytilus californianus,1.04422,1
H,2020,Mytilus californianus,0.91,1
H,2020,Mytilus californianus,0.67,1
H,2020,Mytilus californianus,0.41669,1
H,2020,Mytilus californianus,0.47066,1
H,2020,Mytilus californianus,0.5,1
H,2020,Mytilus californianus,0.88123,1
H,2020,Mytilus californianus,0.55001,1
H,2020,Mytilus californianus,-0.29,1
H,2020,Mytilus californianus,0.0498,1
H,2020,Mytilus californianus,0.12491,1
H,2020,Mytilus californianus,0.12276,1
H,2020,Mytilus californianus,0.28,1
H,2020,Mytilus californianus,0.6,1
H,2020,Mytilus californianus,0.96,1
H,2020,Mytilus californianus,0.87,1
H,2020,Mytilus californianus,0.63044,1
H,2020,Mytilus californianus,0.68,1
H,2020,Mytilus californianus,0.7,1
H,2020,Mytilus californianus,0.80674,1
H,2020,Mytilus californianus,0.86405,1
H,2020,Mytilus californianus,0.57005,1
H,2020,Mytilus californianus,0.22009,1
H,2020,Mytilus californianus,0.11,1
H,2020,Mytilus californianus,0.34808,1
H,2020,Mytilus californianus,0.58566,1
H,2020,Mytilus californianus,0.82331,1
H,2020,Mytilus californianus,1.06,1
H,2020,Mytilus californianus,0.79041,1
H,2020,Mytilus californianus,0.52,1
H,2020,Mytilus californianus,0.08049,1
H,2020,Mytilus californianus,-0.3596,1
H,2020,Mytilus californianus,0.35,1
H,2020,Mytilus californianus,0.39181,1
H,2020,Mytilus californianus,0.94219,1
H,2020,Mytilus californianus,1.40703,1
H,2020,Mytilus californianus,1.50411,1
H,2020,Mytilus californianus,-0.8872,1
H,2020,Mytilus californianus,-0.895,1
H,2020,Mytilus californianus,0.69853,1
H,2020,Mytilus californianus,0.8446,1
H,2020,Mytilus californianus,0.99,1
H,2020,Mytilus californianus,0.64709,1
H,2020,Mytilus californianus,0.30368,1
H,2020,Mytilus californianus,-0.04,1
H,2020,Mytilus californianus,0.13018,1
H,2020,Mytilus californianus,0.28,1
H,2020,Mytilus californianus,0.49912,1
H,2020,Mytilus californianus,0.8957,1
H,2020,Mytilus californianus,0.92367,1
H,2020,Mytilus californianus,0.81199,1
H,2020,Mytilus californianus,0.49146,1
H,2020,Mytilus californianus,-0.0859,1
A,2013,Mytilus californianus,3.551061178,1
A,2013,Mytilus californianus,3.538756263,1
A,2013,Mytilus californianus,3.532595649,1
A,2013,Mytilus californianus,3.526431804,1
A,2013,Mytilus californianus,3.520266382,1
A,2013,Mytilus californianus,3.51410104,1
A,2013,Mytilus californianus,3.507937431,1
A,2013,Mytilus californianus,3.501777207,1
A,2013,Mytilus californianus,3.49562202,1
A,2013,Mytilus californianus,3.489473514,1
A,2013,Mytilus californianus,3.483333334,1
A,2013,Mytilus californianus,3.477261805,1
A,2013,Mytilus californianus,3.471201871,1
A,2013,Mytilus californianus,3.465155159,1
A,2013,Mytilus californianus,3.459123288,1
A,2013,Mytilus californianus,3.45310787,1
A,2013,Mytilus californianus,3.447110507,1
A,2013,Mytilus californianus,3.441132793,1
A,2013,Mytilus californianus,3.429242638,1
A,2013,Mytilus californianus,3.36732169,1
A,2013,Mytilus californianus,4.806692956,1
