group_code,marine_site_name,site_code,site_lat,site_long,ltm_lat,ltm_long,marine_sort_order,marine_common_year,season_name,marine_season_code,marine_common_season,min_survey_date,max_survey_date,target_assemblage,species_code,size_bin,total,num_plots_sampled,method_code,state_province,georegion,bioregion,mpa_designation,mpa_region,mpa_lt_region,mpa_name,island,site_type,last_updated
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2019,Fall,FA19,155,2019-10-30,2019-10-30,sea_star,PISOCH,140,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2019,Fall,FA19,155,2019-10-30,2019-10-30,sea_star,PISOCH,150,2,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2019,Fall,FA19,155,2019-10-30,2019-10-30,sea_star,PISOCH,10,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2019,Fall,FA19,155,2019-10-30,2019-10-30,sea_star,PISOCH,20,2,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2019,Fall,FA19,155,2019-10-30,2019-10-30,sea_star,PISOCH,30,6,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2019,Fall,FA19,155,2019-10-30,2019-10-30,sea_star,PISOCH,40,9,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2019,Fall,FA19,155,2019-10-30,2019-10-30,sea_star,PISOCH,50,5,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2019,Fall,FA19,155,2019-10-30,2019-10-30,sea_star,PISOCH,60,4,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2019,Fall,FA19,155,2019-10-30,2019-10-30,sea_star,PISOCH,70,2,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2019,Fall,FA19,155,2019-10-30,2019-10-30,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,DERIMB,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,EVATRO,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,HENSPP,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,LEPTAS,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,PATMIN,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,PISBRE,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,PISOCH,90,2,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,PISOCH,100,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,PISOCH,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,PISOCH,30,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,PISOCH,50,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,PISOCH,60,4,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,PISOCH,80,3,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2020,Fall,FA20,159,2020-10-19,2020-10-19,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,DERIMB,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,EVATRO,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,HENSPP,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,LEPTAS,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,PATMIN,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,PISBRE,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,PISOCH,90,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,PISOCH,100,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,PISOCH,40,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,PISOCH,50,2,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,PISOCH,60,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,PISOCH,70,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,PISOCH,80,3,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2021,Fall,FA21,163,2021-11-07,2021-11-07,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1995,Fall,FA95,59,1995-10-06,1995-10-06,sea_star,PATMIN,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1995,Fall,FA95,59,1995-10-06,1995-10-06,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1995,Fall,FA95,59,1995-10-06,1995-10-06,sea_star,PISOCH,NM,34,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1995,Fall,FA95,59,1995-10-06,1995-10-06,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1996,Spring,SP96,61,1996-03-02,1996-03-02,sea_star,PATMIN,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1996,Spring,SP96,61,1996-03-02,1996-03-02,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1996,Spring,SP96,61,1996-03-02,1996-03-02,sea_star,PISOCH,NM,162,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1996,Spring,SP96,61,1996-03-02,1996-03-02,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1996,Fall,FA96,63,1996-11-23,1996-11-23,sea_star,PATMIN,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1996,Fall,FA96,63,1996-11-23,1996-11-23,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1996,Fall,FA96,63,1996-11-23,1996-11-23,sea_star,PISOCH,NM,67,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1996,Fall,FA96,63,1996-11-23,1996-11-23,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1997,Spring,SP97,65,1997-04-04,1997-04-04,sea_star,PATMIN,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1997,Spring,SP97,65,1997-04-04,1997-04-04,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1997,Spring,SP97,65,1997-04-04,1997-04-04,sea_star,PISOCH,NM,67,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1997,Spring,SP97,65,1997-04-04,1997-04-04,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1997,Fall,FA97,67,1997-11-13,1997-11-13,sea_star,PATMIN,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1997,Fall,FA97,67,1997-11-13,1997-11-13,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1997,Fall,FA97,67,1997-11-13,1997-11-13,sea_star,PISOCH,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1997,Fall,FA97,67,1997-11-13,1997-11-13,sea_star,PISOCH,NM,115,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1997,Fall,FA97,67,1997-11-13,1997-11-13,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1998,Spring,SP98,69,1998-03-24,1998-03-24,sea_star,PATMIN,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1998,Spring,SP98,69,1998-03-24,1998-03-24,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1998,Spring,SP98,69,1998-03-24,1998-03-24,sea_star,PISOCH,NM,85,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1998,Spring,SP98,69,1998-03-24,1998-03-24,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1998,Fall,FA98,71,1998-11-06,1998-11-06,sea_star,PATMIN,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1998,Fall,FA98,71,1998-11-06,1998-11-06,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1998,Fall,FA98,71,1998-11-06,1998-11-06,sea_star,PISOCH,NM,152,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1998,Fall,FA98,71,1998-11-06,1998-11-06,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1999,Spring,SP99,73,1999-03-17,1999-03-17,sea_star,PATMIN,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1999,Spring,SP99,73,1999-03-17,1999-03-17,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1999,Spring,SP99,73,1999-03-17,1999-03-17,sea_star,PISOCH,NM,165,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1999,Spring,SP99,73,1999-03-17,1999-03-17,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1999,Fall,FA99,75,1999-12-04,1999-12-04,sea_star,PATMIN,NA,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1999,Fall,FA99,75,1999-12-04,1999-12-04,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1999,Fall,FA99,75,1999-12-04,1999-12-04,sea_star,PISOCH,NM,67,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,1999,Fall,FA99,75,1999-12-04,1999-12-04,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Spring,SP00,77,2000-03-03,2000-03-03,sea_star,PATMIN,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Spring,SP00,77,2000-03-03,2000-03-03,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Spring,SP00,77,2000-03-03,2000-03-03,sea_star,PISOCH,NM,70,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Spring,SP00,77,2000-03-03,2000-03-03,sea_star,PYCHEL,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Fall,FA00,79,2000-10-28,2000-10-28,sea_star,PATMIN,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Fall,FA00,79,2000-10-28,2000-10-28,sea_star,PISGIG,NA,0,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Fall,FA00,79,2000-10-28,2000-10-28,sea_star,PISOCH,90,6,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Fall,FA00,79,2000-10-28,2000-10-28,sea_star,PISOCH,100,11,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Fall,FA00,79,2000-10-28,2000-10-28,sea_star,PISOCH,110,2,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Fall,FA00,79,2000-10-28,2000-10-28,sea_star,PISOCH,120,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Fall,FA00,79,2000-10-28,2000-10-28,sea_star,PISOCH,130,1,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Fall,FA00,79,2000-10-28,2000-10-28,sea_star,PISOCH,140,2,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Fall,FA00,79,2000-10-28,2000-10-28,sea_star,PISOCH,20,25,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
UCSC,Hazards,HAZ,35.28966141,-120.88325,35.28966141,-120.88325,6320,2000,Fall,FA00,79,2000-10-28,2000-10-28,sea_star,PISOCH,30,16,3,IP,California,CA Central,San Francisco to Government Point,NONE,Central Coast,Central Coast,NONE,Mainland,intertidal,2022-04-25 11:24:06
